title,url,time_published,summary,source,overall_sentiment_score,overall_sentiment_label,type,topic,topic_relevance_score,ticker,ticker_sentiment_score,ticker_sentiment_label
Bitcoin hits record high as US-China trade tensions ease,https://www.scmp.com/tech/blockchain/article/3311297/bitcoin-hits-record-high-us-china-trade-tensions-ease-crypto-sentiment-improves,20250522T015103,"'A target of US$150,000 in 2025 is still very much on the cards,' one analyst says.",South China Morning Post,-0.016882,Neutral,ticker,,,MCO,-0.156708,Somewhat-Bearish
Bitcoin hits record high as US-China trade tensions ease,https://www.scmp.com/tech/blockchain/article/3311297/bitcoin-hits-record-high-us-china-trade-tensions-ease-crypto-sentiment-improves,20250522T015103,"'A target of US$150,000 in 2025 is still very much on the cards,' one analyst says.",South China Morning Post,-0.016882,Neutral,ticker,,,COIN,0.017475,Neutral
Bitcoin hits record high as US-China trade tensions ease,https://www.scmp.com/tech/blockchain/article/3311297/bitcoin-hits-record-high-us-china-trade-tensions-ease-crypto-sentiment-improves,20250522T015103,"'A target of US$150,000 in 2025 is still very much on the cards,' one analyst says.",South China Morning Post,-0.016882,Neutral,ticker,,,FOREX:USD,-0.157168,Somewhat-Bearish
Bitcoin hits record high as US-China trade tensions ease,https://www.scmp.com/tech/blockchain/article/3311297/bitcoin-hits-record-high-us-china-trade-tensions-ease-crypto-sentiment-improves,20250522T015103,"'A target of US$150,000 in 2025 is still very much on the cards,' one analyst says.",South China Morning Post,-0.016882,Neutral,ticker,,,CRYPTO:BTC,0.151888,Somewhat-Bullish
Bitcoin hits record high as US-China trade tensions ease,https://www.scmp.com/tech/blockchain/article/3311297/bitcoin-hits-record-high-us-china-trade-tensions-ease-crypto-sentiment-improves,20250522T015103,"'A target of US$150,000 in 2025 is still very much on the cards,' one analyst says.",South China Morning Post,-0.016882,Neutral,ticker,,,CRYPTO:ETH,0.170763,Somewhat-Bullish
"Bitcoin Blasts to New All-Time High Price Above $109,000",https://decrypt.co/321141/bitcoin-blasts-record-high-above-109k,20250521T150827,"The price of Bitcoin surged above $109,000 on Wednesday, setting a new all-time high price four months after the last milestone.",Decrypt.co,0.118187,Neutral,topic,Economy - Monetary,0.310843,,,
"Bitcoin Blasts to New All-Time High Price Above $109,000",https://decrypt.co/321141/bitcoin-blasts-record-high-above-109k,20250521T150827,"The price of Bitcoin surged above $109,000 on Wednesday, setting a new all-time high price four months after the last milestone.",Decrypt.co,0.118187,Neutral,topic,Financial Markets,0.796627,,,
"Bitcoin Blasts to New All-Time High Price Above $109,000",https://decrypt.co/321141/bitcoin-blasts-record-high-above-109k,20250521T150827,"The price of Bitcoin surged above $109,000 on Wednesday, setting a new all-time high price four months after the last milestone.",Decrypt.co,0.118187,Neutral,topic,Finance,1.0,,,
"Bitcoin Blasts to New All-Time High Price Above $109,000",https://decrypt.co/321141/bitcoin-blasts-record-high-above-109k,20250521T150827,"The price of Bitcoin surged above $109,000 on Wednesday, setting a new all-time high price four months after the last milestone.",Decrypt.co,0.118187,Neutral,topic,Blockchain,0.576289,,,
"Bitcoin Blasts to New All-Time High Price Above $109,000",https://decrypt.co/321141/bitcoin-blasts-record-high-above-109k,20250521T150827,"The price of Bitcoin surged above $109,000 on Wednesday, setting a new all-time high price four months after the last milestone.",Decrypt.co,0.118187,Neutral,ticker,,,COIN,0.0,Neutral
"Bitcoin Blasts to New All-Time High Price Above $109,000",https://decrypt.co/321141/bitcoin-blasts-record-high-above-109k,20250521T150827,"The price of Bitcoin surged above $109,000 on Wednesday, setting a new all-time high price four months after the last milestone.",Decrypt.co,0.118187,Neutral,ticker,,,FOREX:USD,-0.072574,Neutral
"Bitcoin Blasts to New All-Time High Price Above $109,000",https://decrypt.co/321141/bitcoin-blasts-record-high-above-109k,20250521T150827,"The price of Bitcoin surged above $109,000 on Wednesday, setting a new all-time high price four months after the last milestone.",Decrypt.co,0.118187,Neutral,ticker,,,CRYPTO:BTC,0.19727,Somewhat-Bullish
"Bitcoin Blasts to New All-Time High Price Above $109,000",https://decrypt.co/321141/bitcoin-blasts-record-high-above-109k,20250521T150827,"The price of Bitcoin surged above $109,000 on Wednesday, setting a new all-time high price four months after the last milestone.",Decrypt.co,0.118187,Neutral,ticker,,,CRYPTO:ETH,0.073989,Neutral
"Bitcoin Blasts to New All-Time High Price Above $109,000",https://decrypt.co/321141/bitcoin-blasts-record-high-above-109k,20250521T150827,"The price of Bitcoin surged above $109,000 on Wednesday, setting a new all-time high price four months after the last milestone.",Decrypt.co,0.118187,Neutral,ticker,,,CRYPTO:DOGE,0.073989,Neutral
"Bitcoin Blasts to New All-Time High Price Above $109,000",https://decrypt.co/321141/bitcoin-blasts-record-high-above-109k,20250521T150827,"The price of Bitcoin surged above $109,000 on Wednesday, setting a new all-time high price four months after the last milestone.",Decrypt.co,0.118187,Neutral,ticker,,,CRYPTO:ADA,0.073989,Neutral
"Best Bitcoin & Crypto Casinos for 2025, Rated by Sharp Gamblers",https://www.benzinga.com/pressreleases/25/05/g45507140/best-bitcoin-crypto-casinos-for-2025-rated-by-sharp-gamblers,20250519T211707,"Dallas, May 19, 2025 ( GLOBE NEWSWIRE ) -- Bitcoin casinos have emerged as the new gold standard for players seeking speed, privacy, and security. With lightning-fast payouts, blockchain-level transparency, and enhanced anonymity, these platforms are redefining what it means to gamble online.",Benzinga,0.381814,Bullish,topic,Financial Markets,0.161647,,,
"Best Bitcoin & Crypto Casinos for 2025, Rated by Sharp Gamblers",https://www.benzinga.com/pressreleases/25/05/g45507140/best-bitcoin-crypto-casinos-for-2025-rated-by-sharp-gamblers,20250519T211707,"Dallas, May 19, 2025 ( GLOBE NEWSWIRE ) -- Bitcoin casinos have emerged as the new gold standard for players seeking speed, privacy, and security. With lightning-fast payouts, blockchain-level transparency, and enhanced anonymity, these platforms are redefining what it means to gamble online.",Benzinga,0.381814,Bullish,topic,Technology,0.5,,,
"Best Bitcoin & Crypto Casinos for 2025, Rated by Sharp Gamblers",https://www.benzinga.com/pressreleases/25/05/g45507140/best-bitcoin-crypto-casinos-for-2025-rated-by-sharp-gamblers,20250519T211707,"Dallas, May 19, 2025 ( GLOBE NEWSWIRE ) -- Bitcoin casinos have emerged as the new gold standard for players seeking speed, privacy, and security. With lightning-fast payouts, blockchain-level transparency, and enhanced anonymity, these platforms are redefining what it means to gamble online.",Benzinga,0.381814,Bullish,topic,Finance,0.5,,,
"Best Bitcoin & Crypto Casinos for 2025, Rated by Sharp Gamblers",https://www.benzinga.com/pressreleases/25/05/g45507140/best-bitcoin-crypto-casinos-for-2025-rated-by-sharp-gamblers,20250519T211707,"Dallas, May 19, 2025 ( GLOBE NEWSWIRE ) -- Bitcoin casinos have emerged as the new gold standard for players seeking speed, privacy, and security. With lightning-fast payouts, blockchain-level transparency, and enhanced anonymity, these platforms are redefining what it means to gamble online.",Benzinga,0.381814,Bullish,topic,Blockchain,0.999855,,,
"Best Bitcoin & Crypto Casinos for 2025, Rated by Sharp Gamblers",https://www.benzinga.com/pressreleases/25/05/g45507140/best-bitcoin-crypto-casinos-for-2025-rated-by-sharp-gamblers,20250519T211707,"Dallas, May 19, 2025 ( GLOBE NEWSWIRE ) -- Bitcoin casinos have emerged as the new gold standard for players seeking speed, privacy, and security. With lightning-fast payouts, blockchain-level transparency, and enhanced anonymity, these platforms are redefining what it means to gamble online.",Benzinga,0.381814,Bullish,ticker,,,GOOG,0.018921,Neutral
"Best Bitcoin & Crypto Casinos for 2025, Rated by Sharp Gamblers",https://www.benzinga.com/pressreleases/25/05/g45507140/best-bitcoin-crypto-casinos-for-2025-rated-by-sharp-gamblers,20250519T211707,"Dallas, May 19, 2025 ( GLOBE NEWSWIRE ) -- Bitcoin casinos have emerged as the new gold standard for players seeking speed, privacy, and security. With lightning-fast payouts, blockchain-level transparency, and enhanced anonymity, these platforms are redefining what it means to gamble online.",Benzinga,0.381814,Bullish,ticker,,,MA,0.018921,Neutral
"Best Bitcoin & Crypto Casinos for 2025, Rated by Sharp Gamblers",https://www.benzinga.com/pressreleases/25/05/g45507140/best-bitcoin-crypto-casinos-for-2025-rated-by-sharp-gamblers,20250519T211707,"Dallas, May 19, 2025 ( GLOBE NEWSWIRE ) -- Bitcoin casinos have emerged as the new gold standard for players seeking speed, privacy, and security. With lightning-fast payouts, blockchain-level transparency, and enhanced anonymity, these platforms are redefining what it means to gamble online.",Benzinga,0.381814,Bullish,ticker,,,COIN,0.113261,Neutral
"Best Bitcoin & Crypto Casinos for 2025, Rated by Sharp Gamblers",https://www.benzinga.com/pressreleases/25/05/g45507140/best-bitcoin-crypto-casinos-for-2025-rated-by-sharp-gamblers,20250519T211707,"Dallas, May 19, 2025 ( GLOBE NEWSWIRE ) -- Bitcoin casinos have emerged as the new gold standard for players seeking speed, privacy, and security. With lightning-fast payouts, blockchain-level transparency, and enhanced anonymity, these platforms are redefining what it means to gamble online.",Benzinga,0.381814,Bullish,ticker,,,PLSQF,0.220328,Somewhat-Bullish
"Best Bitcoin & Crypto Casinos for 2025, Rated by Sharp Gamblers",https://www.benzinga.com/pressreleases/25/05/g45507140/best-bitcoin-crypto-casinos-for-2025-rated-by-sharp-gamblers,20250519T211707,"Dallas, May 19, 2025 ( GLOBE NEWSWIRE ) -- Bitcoin casinos have emerged as the new gold standard for players seeking speed, privacy, and security. With lightning-fast payouts, blockchain-level transparency, and enhanced anonymity, these platforms are redefining what it means to gamble online.",Benzinga,0.381814,Bullish,ticker,,,FOREX:USD,0.202933,Somewhat-Bullish
"Best Bitcoin & Crypto Casinos for 2025, Rated by Sharp Gamblers",https://www.benzinga.com/pressreleases/25/05/g45507140/best-bitcoin-crypto-casinos-for-2025-rated-by-sharp-gamblers,20250519T211707,"Dallas, May 19, 2025 ( GLOBE NEWSWIRE ) -- Bitcoin casinos have emerged as the new gold standard for players seeking speed, privacy, and security. With lightning-fast payouts, blockchain-level transparency, and enhanced anonymity, these platforms are redefining what it means to gamble online.",Benzinga,0.381814,Bullish,ticker,,,CRYPTO:BTC,0.34086,Somewhat-Bullish
"Best Bitcoin & Crypto Casinos for 2025, Rated by Sharp Gamblers",https://www.benzinga.com/pressreleases/25/05/g45507140/best-bitcoin-crypto-casinos-for-2025-rated-by-sharp-gamblers,20250519T211707,"Dallas, May 19, 2025 ( GLOBE NEWSWIRE ) -- Bitcoin casinos have emerged as the new gold standard for players seeking speed, privacy, and security. With lightning-fast payouts, blockchain-level transparency, and enhanced anonymity, these platforms are redefining what it means to gamble online.",Benzinga,0.381814,Bullish,ticker,,,CRYPTO:ETH,0.134251,Neutral
"Best Bitcoin & Crypto Casinos for 2025, Rated by Sharp Gamblers",https://www.benzinga.com/pressreleases/25/05/g45507140/best-bitcoin-crypto-casinos-for-2025-rated-by-sharp-gamblers,20250519T211707,"Dallas, May 19, 2025 ( GLOBE NEWSWIRE ) -- Bitcoin casinos have emerged as the new gold standard for players seeking speed, privacy, and security. With lightning-fast payouts, blockchain-level transparency, and enhanced anonymity, these platforms are redefining what it means to gamble online.",Benzinga,0.381814,Bullish,ticker,,,CRYPTO:DOGE,0.343509,Somewhat-Bullish
"Best Bitcoin & Crypto Casinos for 2025, Rated by Sharp Gamblers",https://www.benzinga.com/pressreleases/25/05/g45507140/best-bitcoin-crypto-casinos-for-2025-rated-by-sharp-gamblers,20250519T211707,"Dallas, May 19, 2025 ( GLOBE NEWSWIRE ) -- Bitcoin casinos have emerged as the new gold standard for players seeking speed, privacy, and security. With lightning-fast payouts, blockchain-level transparency, and enhanced anonymity, these platforms are redefining what it means to gamble online.",Benzinga,0.381814,Bullish,ticker,,,CRYPTO:USDT,0.150044,Somewhat-Bullish
"Best Bitcoin & Crypto Casinos for 2025, Rated by Sharp Gamblers",https://www.benzinga.com/pressreleases/25/05/g45507140/best-bitcoin-crypto-casinos-for-2025-rated-by-sharp-gamblers,20250519T211707,"Dallas, May 19, 2025 ( GLOBE NEWSWIRE ) -- Bitcoin casinos have emerged as the new gold standard for players seeking speed, privacy, and security. With lightning-fast payouts, blockchain-level transparency, and enhanced anonymity, these platforms are redefining what it means to gamble online.",Benzinga,0.381814,Bullish,ticker,,,CRYPTO:LTC,0.061686,Neutral
"Best Bitcoin & Crypto Casinos for 2025, Rated by Sharp Gamblers",https://www.benzinga.com/pressreleases/25/05/g45507140/best-bitcoin-crypto-casinos-for-2025-rated-by-sharp-gamblers,20250519T211707,"Dallas, May 19, 2025 ( GLOBE NEWSWIRE ) -- Bitcoin casinos have emerged as the new gold standard for players seeking speed, privacy, and security. With lightning-fast payouts, blockchain-level transparency, and enhanced anonymity, these platforms are redefining what it means to gamble online.",Benzinga,0.381814,Bullish,ticker,,,CRYPTO:VPN,0.045297,Neutral
"Who's got the charm, cash and code to be a crypto hub?",https://cointelegraph.com/news/cash-code-crypto-hub-uk-us-singapore,20250519T150112,"Kazakhstan, the Maldives and Pakistan have recently outlined ambitions to position themselves as crypto hubs and build out their digital economies.Historically, these countries haven't been top of mind for global crypto firms - though Kazakhstan did have a brief moment in the spotlight as a ...",Cointelegraph,0.166909,Somewhat-Bullish,topic,Economy - Monetary,0.451494,,,
"Who's got the charm, cash and code to be a crypto hub?",https://cointelegraph.com/news/cash-code-crypto-hub-uk-us-singapore,20250519T150112,"Kazakhstan, the Maldives and Pakistan have recently outlined ambitions to position themselves as crypto hubs and build out their digital economies.Historically, these countries haven't been top of mind for global crypto firms - though Kazakhstan did have a brief moment in the spotlight as a ...",Cointelegraph,0.166909,Somewhat-Bullish,topic,IPO,0.158519,,,
"Who's got the charm, cash and code to be a crypto hub?",https://cointelegraph.com/news/cash-code-crypto-hub-uk-us-singapore,20250519T150112,"Kazakhstan, the Maldives and Pakistan have recently outlined ambitions to position themselves as crypto hubs and build out their digital economies.Historically, these countries haven't been top of mind for global crypto firms - though Kazakhstan did have a brief moment in the spotlight as a ...",Cointelegraph,0.166909,Somewhat-Bullish,topic,Economy - Fiscal,0.158519,,,
